3.5440680443502757 3.574031267727719 3.6020599913279625 3.6283889300503116 3.6532125137753435 3.6766936096248664 3.6989700043360187 3.720159303405957 3.7403626894942437 3.7596678446896306 3.778151250383644 3.7958800173440754 3.8129133566428557 3.829303772831025 3.845098040014257 3.8603380065709936 3.8750612633917 3.88930170250631 3.9030899869919438 3.916453948549925 3.929418925714293 3.942008053022313 3.9542425094393248 3.9661417327390325 3.9777236052888476 3.989004615698537 4.0 4.010723865391773 4.021189299069938 4.031408464251625 4.041392685158225 4.051152522447381 4.060697840353612 4.0700378666077555 4.079181246047625 4.088136088700551 4.096910013008056 4.105510184769974 4.113943352306837 4.146128035678238 4.176091259055681 4.204119982655925 4.230448921378274 4.2552725051033065 4.278753600952829 4.301029995663981 4.3222192947339195 4.342422680822207 4.361727836017593 4.380211241711606 4.3979400086720375 4.414973347970818 4.431363764158987 4.447158031342219 4.462397997898956 4.477121254719663 4.491361693834273 4.505149978319906 4.518513939877887 4.531478917042255 4.544068044350276 4.556302500767287 4.568201724066995 4.57978359661681 4.5910646070264995 4.6020599913279625 4.6127838567197355 4.623249290397901 4.633468455579586 4.643452676486188 4.653212513775344 4.662757831681574 4.672097857935717 4.681241237375588 4.690196080028514
1.5727322718483556 1.621746920129734 1.6706053220710935 1.719468497444936 1.7682423344366214 1.8169193467412939 1.8654916224061324 1.9139348831568768 1.9623049925781402 2.010494508982781 2.05853968704454 2.106428947374596 2.154149491240915 2.201686774541134 2.2490235733820114 2.2961365073961417 2.342991206474629 2.390154223543309 2.436657470217135 2.482900379137277 2.528865607861693
1.6592961330629201 1.7068957504223938 1.7543787375645934 1.801735380347921 1.8489544511103908 1.8960222181255695 1.9429202162938175 1.9901500458550352 2.0368067825996405 2.083287109966548 2.129579761206738 2.1756812617903734 2.2215539602672507 2.267209872158581 2.312626770445714 2.3577876798559316 2.402682582053675 2.4472924640167903 2.491600364443162 2.5355884490435265 2.5792379725176353
1.7405600414928166 1.786763349964481 1.8328198378932186 1.8787205938316518 1.9244562701542876 1.9700170612879475 2.0153926810681675 2.060572339228983 2.1055447170418162 2.1502979421288337 2.1948195624874813 2.239096519775522 2.283112990178296 2.326858750385089 2.3703167501828837 2.413474027286174 2.4563087117610927 2.498806092180537 2.541097606770588 2.582728499668619 2.6241026593943957
1.8112257753662533 1.8561620419295721 1.9009165218287052 1.9454790868793594 1.9898433229370553 2.0339900746974564 2.0779116147335372 2.12159578500998 2.16504267675446 2.2082133764564276 2.2511067555799364 2.293708252934657 2.336002645204129 2.3779711022514896 2.4196026958247145 2.4608789167637255 2.5017783823686663 2.5422838292878716 2.582375552779304 2.622033022481986 2.6612348632171674
1.864932133053216 1.9089189617698068 1.9526898179822325 1.9962439375495364 2.039554305501561 2.0826175817357893 2.1254178966475052 2.167943042598189 2.21017882223623 2.252110404673445 2.2937223023916715 2.334998348286554 2.3759182967313492 2.416468117281383 2.456632323651622 2.4963895398814593 2.535718317087145 2.5745987437623974 2.613013891465865 2.6509331885181595 2.688343279681039
1.910613056750229 1.9537887164976837 1.9967222500331516 2.0394010586993545 2.081801113695775 2.1239394309599575 2.1657725920551414 2.2072947693951903 2.2484903184040377 2.2893429188734657 2.32984024040676 2.369951774908415 2.4096708649050314 2.448974546323953 2.4878554575288803 2.5262675610480585 2.564201843960909 2.601689547973791 2.6385430364303453 2.6749058014985927 2.7106960632414925
1.9510733680901282 1.9935267981312208 2.0357111260146823 2.077612609556418 2.1192169005462915 2.160509022789199 2.2014683019730654 2.242088752889714 2.2823395637935064 2.3222164645249137 2.3617001801912565 2.400767494128324 2.4393997953604867 2.477573751617811 2.515269460743909 2.5524656309497544 2.589131125792065 2.6252530499053677 2.6608019358859423 2.695752095535852 2.7300769976423567
1.9864552260391477 2.028270854059933 2.0697937618906224 2.1109955141293355 2.151886283797701 2.1924396168485956 2.2326285560620605 2.2724491170622443 2.311877399440185 2.3509071528822005 2.389493259227301 2.427627622018221 2.4652890863151526 2.5024657167438136 2.5391138218224683 2.5752199124548056 2.6107592279939666 2.645706059699741 2.6800337966493757 2.7137136426582558 2.7467463441494075
2.0191414915666783 2.0603703259996564 2.101282604963842 2.141857716255096 2.1820889279358653 2.221939175986897 2.2614199555137375 2.3005178211171753 2.339174139249103 2.377387723073028 2.415137161204477 2.452400819440861 2.489155629181319 2.525377245994278 2.561038590940065 2.5960996497784947 2.6306071842005494 2.6645226821851296 2.697688606482153 2.7302308009520857 2.761930612050641
2.050425534066939 2.091090595459079 2.131417689579017 2.1713743999550843 2.210971243992759 2.250191764077563 2.288982434412695 2.3273420306264114 2.365246296273135 2.4026598564593584 2.439630343314022 2.4761050651626775 2.511973337734574 2.5472831403622536 2.582003481480733 2.616104232142213 2.649544760606041 2.6823241264205038 2.7143989423216794 2.7457404634714138 2.7763155066293166
